raxml -m GTRCAT -c 4 -p 12345 -T 4 -N 1000
Alignment sites: 624
Alignment has 1 completely undetermined sites that will be automatically removed from the input data
Alignment has 1 completely undetermined sites that will be automatically removed from the input data
Alignment has 1 completely undetermined sites that will be automatically removed from the input data
Alignment has 1 completely undetermined sites that will be automatically removed from the input data
Alignment has 1 completely undetermined sites that will be automatically removed from the input data
Alignment has 1 completely undetermined sites that will be automatically removed from the input data
Alignment has 1 completely undetermined sites that will be automatically removed from the input data
Alignment has 1 completely undetermined sites that will be automatically removed from the input data
Alignment has 1 completely undetermined sites that will be automatically removed from the input data
Alignment has 1 completely undetermined sites that will be automatically removed from the input data
Alignment has 354 distinct alignment patterns
Proportion of gaps and completely undetermined characters in this alignment: 7.77%
Partition: 0
Alignment Patterns: 354
DataType: DNA
Substitution Matrix: GTR
Partition: 0
Base frequencies: 0.140 0.229 0.297 0.334
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.222931 5.274358 2.038363 1.688662 6.051315 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.189025 5.302368 2.036231 1.572866 5.883434 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.213669 5.309934 2.033060 1.628590 5.981658 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.212466 5.305027 2.031238 1.625240 5.980065 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.239096 5.329252 2.030312 1.685513 6.084717 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.251810 5.288474 2.038488 1.733785 6.160778 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.215083 5.292497 2.029536 1.629094 5.993180 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.222673 5.261367 2.033467 1.695461 6.066512 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.229503 5.302596 2.030967 1.663373 6.058941 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.278265 5.294574 2.204462 1.497377 6.254487 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.182588 5.282740 2.032764 1.615760 5.885979 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.218888 5.300008 2.030360 1.634311 6.003307 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.236973 5.291615 2.044851 1.706849 6.097399 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.180870 5.270316 2.030347 1.613313 5.874863 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.223571 5.298353 2.029584 1.645733 6.007742 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.180474 5.289405 2.024744 1.571694 5.842693 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.181104 5.270369 2.030250 1.613113 5.874837 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.244783 5.270897 2.016405 1.668294 6.042328 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.249528 5.290577 2.015751 1.703831 6.087504 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.265573 5.276749 2.014525 1.726774 6.151379 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.226324 5.293328 2.024860 1.658983 6.052688 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.267922 5.304315 2.194270 1.482431 6.191034 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.236979 5.291612 2.044850 1.706851 6.097401 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.221294 5.266078 2.010782 1.710222 6.042453 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.262278 5.344093 2.036275 1.729015 6.192141 1.000000
alpha[0]: 1.000000 rates[0] ac ag at cg ct gt: 1.242143 5.328794 2.034805 1.675291 6.096704 1.000000
