Alignment sites: 126 518
sites partition_0 = 1-518
Alignment has 2 completely undetermined sites that will be automatically removed from the input data
Alignment has 2 completely undetermined sites that will be automatically removed from the input data
Alignment has 2 completely undetermined sites that will be automatically removed from the input data
Alignment has 2 completely undetermined sites that will be automatically removed from the input data
Alignment has 2 completely undetermined sites that will be automatically removed from the input data
Alignment has 2 completely undetermined sites that will be automatically removed from the input data
Alignment has 2 completely undetermined sites that will be automatically removed from the input data
Alignment has 2 completely undetermined sites that will be automatically removed from the input data
Alignment has 2 completely undetermined sites that will be automatically removed from the input data
Alignment has 2 completely undetermined sites that will be automatically removed from the input data
Alignment has 264 distinct alignment patterns
Proportion of gaps and completely undetermined characters in this alignment: 9.53%
Partition: 0
Alignment Patterns: 264
DataType: DNA
Substitution Matrix: GTR
Partition: 0
Base frequencies: 0.319 0.212 0.193 0.275 
alpha[0]: 0.240209 rates[0] ac ag at cg ct gt: 3.667068 7.581609 6.774263 0.413555 21.699986 1.000000 
alpha[0]: 0.242899 rates[0] ac ag at cg ct gt: 3.562146 7.290467 6.420028 0.365198 21.403441 1.000000 
alpha[0]: 0.244547 rates[0] ac ag at cg ct gt: 3.605057 7.681455 6.854383 0.416842 22.301939 1.000000 
alpha[0]: 0.245782 rates[0] ac ag at cg ct gt: 3.476455 7.138384 6.345977 0.392512 21.225360 1.000000 
alpha[0]: 0.243565 rates[0] ac ag at cg ct gt: 3.487142 7.278880 6.489293 0.412982 21.585974 1.000000 
alpha[0]: 0.245653 rates[0] ac ag at cg ct gt: 3.595401 7.641035 6.798288 0.423135 22.514130 1.000000 
alpha[0]: 0.247778 rates[0] ac ag at cg ct gt: 3.371978 7.137607 6.290906 0.389629 21.289915 1.000000 
alpha[0]: 0.247235 rates[0] ac ag at cg ct gt: 3.502884 7.224969 6.405211 0.383262 21.538314 1.000000 
alpha[0]: 0.245420 rates[0] ac ag at cg ct gt: 3.457348 7.312076 6.536769 0.401360 21.628942 1.000000 
alpha[0]: 0.242226 rates[0] ac ag at cg ct gt: 3.522545 7.501232 6.681103 0.400588 21.496388 1.000000 
alpha[0]: 0.242876 rates[0] ac ag at cg ct gt: 3.621991 7.762796 6.897211 0.452580 22.626402 1.000000 
alpha[0]: 0.244062 rates[0] ac ag at cg ct gt: 3.649060 7.756556 6.897612 0.424991 22.484256 1.000000 
alpha[0]: 0.244374 rates[0] ac ag at cg ct gt: 3.609109 7.705757 6.673704 0.421010 21.993137 1.000000 
alpha[0]: 0.243149 rates[0] ac ag at cg ct gt: 3.550296 7.453948 6.379383 0.371376 21.369614 1.000000 
alpha[0]: 0.240727 rates[0] ac ag at cg ct gt: 3.501146 7.245578 6.526192 0.395335 21.265441 1.000000 
alpha[0]: 0.244353 rates[0] ac ag at cg ct gt: 3.591798 7.912028 6.803007 0.389624 22.565338 1.000000 
alpha[0]: 0.246737 rates[0] ac ag at cg ct gt: 3.742069 7.968586 7.004216 0.439465 23.274261 1.000000 
alpha[0]: 0.243606 rates[0] ac ag at cg ct gt: 3.602091 7.633635 6.812609 0.425043 22.313537 1.000000 
alpha[0]: 0.243973 rates[0] ac ag at cg ct gt: 3.319639 6.872760 6.164277 0.367005 20.570647 1.000000 
alpha[0]: 0.244964 rates[0] ac ag at cg ct gt: 3.514641 7.493824 6.198240 0.297052 20.703948 1.000000 
alpha[0]: 0.242657 rates[0] ac ag at cg ct gt: 3.278176 6.796762 6.084056 0.348336 20.000437 1.000000 
alpha[0]: 0.244894 rates[0] ac ag at cg ct gt: 3.398901 6.967414 6.263096 0.387384 20.953902 1.000000 
alpha[0]: 0.244531 rates[0] ac ag at cg ct gt: 3.713844 8.024991 6.829025 0.417332 23.261529 1.000000 
alpha[0]: 0.247724 rates[0] ac ag at cg ct gt: 3.694506 7.648658 6.675430 0.383207 22.502878 1.000000 
alpha[0]: 0.246147 rates[0] ac ag at cg ct gt: 3.381631 6.646987 5.909456 0.413070 20.055128 1.000000 
alpha[0]: 0.243120 rates[0] ac ag at cg ct gt: 3.715208 7.721201 6.843058 0.437792 22.450978 1.000000 
alpha[0]: 0.242080 rates[0] ac ag at cg ct gt: 3.473049 7.424296 6.600287 0.400922 21.240705 1.000000 
alpha[0]: 0.240483 rates[0] ac ag at cg ct gt: 3.871678 8.246854 7.081181 0.422619 23.465083 1.000000 
alpha[0]: 0.243064 rates[0] ac ag at cg ct gt: 3.630763 7.968978 6.794957 0.388248 22.586606 1.000000 
alpha[0]: 0.255268 rates[0] ac ag at cg ct gt: 3.689726 7.419896 6.642064 0.405561 22.684178 1.000000 
alpha[0]: 0.237763 rates[0] ac ag at cg ct gt: 3.722862 8.088799 7.067683 0.409344 23.155930 1.000000 
alpha[0]: 0.242611 rates[0] ac ag at cg ct gt: 3.498031 7.434735 6.543097 0.405325 21.786296 1.000000 
alpha[0]: 0.240997 rates[0] ac ag at cg ct gt: 3.378325 7.020309 6.317038 0.356302 20.858094 1.000000 
alpha[0]: 0.244527 rates[0] ac ag at cg ct gt: 3.586365 7.645820 6.778054 0.426654 22.287910 1.000000 
alpha[0]: 0.242682 rates[0] ac ag at cg ct gt: 3.636428 7.547957 6.709988 0.419580 22.054525 1.000000 
alpha[0]: 0.245801 rates[0] ac ag at cg ct gt: 3.825430 8.012930 6.938559 0.467930 23.076479 1.000000 
alpha[0]: 0.242183 rates[0] ac ag at cg ct gt: 3.701364 7.897624 7.012564 0.434000 22.940978 1.000000 
alpha[0]: 0.241337 rates[0] ac ag at cg ct gt: 3.641925 7.480980 6.684150 0.403010 21.550521 1.000000 
alpha[0]: 0.240936 rates[0] ac ag at cg ct gt: 3.295612 6.784344 5.892977 0.245697 19.673529 1.000000 
alpha[0]: 0.244938 rates[0] ac ag at cg ct gt: 3.478387 7.413726 6.600887 0.427011 22.216511 1.000000 
alpha[0]: 0.244251 rates[0] ac ag at cg ct gt: 3.649046 7.789166 6.736772 0.416701 22.226532 1.000000 
alpha[0]: 0.247881 rates[0] ac ag at cg ct gt: 3.754747 8.128758 7.039507 0.403937 23.691408 1.000000 
alpha[0]: 0.244712 rates[0] ac ag at cg ct gt: 3.594503 7.246975 6.583356 0.387818 21.692169 1.000000 
alpha[0]: 0.249221 rates[0] ac ag at cg ct gt: 3.494465 7.190038 6.386120 0.398199 21.655337 1.000000 
alpha[0]: 0.242751 rates[0] ac ag at cg ct gt: 3.271606 6.720099 6.023791 0.358059 19.929805 1.000000 
alpha[0]: 0.242437 rates[0] ac ag at cg ct gt: 3.494303 7.243305 6.421238 0.406401 21.095678 1.000000 
alpha[0]: 0.244048 rates[0] ac ag at cg ct gt: 3.556888 7.613767 6.694466 0.401368 22.214862 1.000000 
alpha[0]: 0.245301 rates[0] ac ag at cg ct gt: 3.577833 7.492693 6.638010 0.392699 22.046060 1.000000 
alpha[0]: 0.243170 rates[0] ac ag at cg ct gt: 3.579137 7.603423 6.771207 0.421460 22.150353 1.000000 
alpha[0]: 0.245017 rates[0] ac ag at cg ct gt: 3.463973 7.152994 6.368094 0.398829 20.982635 1.000000 
alpha[0]: 0.244193 rates[0] ac ag at cg ct gt: 3.496390 7.462521 6.622233 0.387911 21.529476 1.000000 
alpha[0]: 0.243157 rates[0] ac ag at cg ct gt: 3.286870 6.802383 6.122821 0.373199 20.331876 1.000000 
alpha[0]: 0.242841 rates[0] ac ag at cg ct gt: 3.733111 7.849108 6.671968 0.393387 22.327522 1.000000 
alpha[0]: 0.253554 rates[0] ac ag at cg ct gt: 3.627388 7.511884 6.775750 0.417947 22.953923 1.000000 
alpha[0]: 0.244256 rates[0] ac ag at cg ct gt: 3.332846 7.131472 6.341237 0.382787 20.926356 1.000000 
alpha[0]: 0.246336 rates[0] ac ag at cg ct gt: 3.853260 8.184545 7.228137 0.476628 23.958298 1.000000 
alpha[0]: 0.241072 rates[0] ac ag at cg ct gt: 3.703766 7.645721 6.880107 0.431644 22.653616 1.000000 
alpha[0]: 0.247903 rates[0] ac ag at cg ct gt: 3.500490 7.221629 6.413725 0.368640 21.595974 1.000000 
alpha[0]: 0.241268 rates[0] ac ag at cg ct gt: 3.579629 7.674641 6.796560 0.406349 22.207849 1.000000 
alpha[0]: 0.244436 rates[0] ac ag at cg ct gt: 3.582812 7.632144 6.781150 0.417610 22.287393 1.000000 
alpha[0]: 0.242653 rates[0] ac ag at cg ct gt: 3.466299 7.418380 6.585575 0.399964 21.656216 1.000000 
alpha[0]: 0.248228 rates[0] ac ag at cg ct gt: 3.480745 7.147411 6.333806 0.372068 21.589247 1.000000 
alpha[0]: 0.247528 rates[0] ac ag at cg ct gt: 3.679055 7.800673 6.922936 0.443440 22.956644 1.000000 
alpha[0]: 0.241663 rates[0] ac ag at cg ct gt: 3.340245 6.900123 6.230080 0.352201 20.697589 1.000000 
alpha[0]: 0.243544 rates[0] ac ag at cg ct gt: 3.379564 7.058140 6.320005 0.395873 21.093630 1.000000 
alpha[0]: 0.241908 rates[0] ac ag at cg ct gt: 3.375101 6.863382 6.084777 0.344225 20.168295 1.000000 
alpha[0]: 0.244414 rates[0] ac ag at cg ct gt: 3.420895 7.247721 6.453348 0.404061 21.374158 1.000000 
alpha[0]: 0.247081 rates[0] ac ag at cg ct gt: 3.476585 7.392225 6.534787 0.399905 21.810266 1.000000 
alpha[0]: 0.244154 rates[0] ac ag at cg ct gt: 3.687391 7.985684 6.880092 0.428606 22.952220 1.000000 
alpha[0]: 0.241926 rates[0] ac ag at cg ct gt: 3.594128 7.389865 6.545228 0.371978 21.625631 1.000000 
alpha[0]: 0.253112 rates[0] ac ag at cg ct gt: 3.510834 7.313713 6.652741 0.392395 22.582082 1.000000 
alpha[0]: 0.243217 rates[0] ac ag at cg ct gt: 3.471815 7.392583 6.555574 0.405362 21.467660 1.000000 
